"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Solutions to data optimization and security for web services in GNSS applications based on android smartphone","Pham Tien Hung; Tran Minh Hoat; Nguyen Thanh Tuan; Ha Duyen Trung; Hoang Van Dung",NA; NA; NA; NA; NA,"2013 Third World Congress on Information and Communication Technologies (WICT 2013)","1 Jun 2015","2013","","","63","68","In recent years, web services are increasingly omnipresent in the internet and expected to dominate software industry in near future especially in the era of smartphones. The prevalence of web services can be seen obviously through a variety of applications in e-business, remote management and other fields. In this paper, we investigate the applicability of Representational State Transfer (REST)-based web services model in Global Navigation Satellite System (GNSS) applications with its numerous advantages compared to others. After experimental analysis results, the model fulfilled our expectation of data processing, transmitting and security for vehicle tracking applications based on android smartphones. In addition, by dint of the limited processing ability of android devices, algorithms to optimize positioning data are also presented.","","978-1-4799-3230-6","10.1109/WICT.2013.7113110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7113110","GNSS applications;Vehicle tracking;Web services","Androids;Humanoid robots;XML;Cryptography;World Wide Web;Simple object access protocol","Internet;mobile computing;satellite navigation;security of data;smart phones;Web services","data optimization;Web service security;GNSS applications;Internet;remote management;e-business;representational state transfer;REST;global navigation satellite system;android devices;android smartphones","","","","15","IEEE","1 Jun 2015","","","IEEE","IEEE Conferences"
"USTAT: a real-time intrusion detection system for UNIX","K. Ilgun","Reliable Software Group, Department of Computer Science, University of California, Santa Barbara, CA, USA","Proceedings 1993 IEEE Computer Society Symposium on Research in Security and Privacy","6 Aug 2002","1993","","","16","28","The author presents the design and implementation of a real-time intrusion detection tool, called USTAT, a state transition analysis tool for UNIX. This is a UNIX-specific implementation of a generic design developed by A. Porras and R.A. Kemmerer (1992) as STAT, a state transition analysis tool. State transition analysis is a new approach to representing computer penetrations. In STAT, a penetration is identified as a sequence of state changes that take the computer system from some initial state to a target compromised state. The development of the first USTAT prototype, which is for SunOS 4.1.1, is discussed. USTAT makes use of the audit trails that are collected by the C2 basic security module of SunOS, and it keeps track of only those critical actions that must occur for the successful completion of the penetration. This approach differs from other rule-based penetration identification tools that pattern match sequences of audit records.<>","","0-8186-3370-0","10.1109/RISP.1993.287646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=287646","","Real time systems;Intrusion detection;Pattern matching;Data analysis;Expert systems;Software tools;Computer science;Prototypes;Target tracking;Data security","auditing;real-time systems;security of data;Unix;utility programs","USTAT;real-time intrusion detection system;UNIX;STAT;state transition analysis tool;computer penetrations;SunOS 4.1.1;audit trails;C2 basic security module;critical actions;rule-based penetration identification tools;pattern match sequences;audit records","","79","15","10","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Exposing SQL Injection Vulnerability through Penetration Test based on Finite State Machine","Lei Liu; Jing Xu; Chenkai Guo; Jiehui Kang; Sihan Xu; Biao Zhang","College of Computer and Control Engineering, Nankai University, Tianjin, China; College of Computer and Control Engineering, Nankai University, Tianjin, China; College of Computer and Control Engineering, Nankai University, Tianjin, China; College of Computer and Control Engineering, Nankai University, Tianjin, China; College of Computer and Control Engineering, Nankai University, Tianjin, China; College of Computer and Control Engineering, Nankai University, Tianjin, China","2016 2nd IEEE International Conference on Computer and Communications (ICCC)","11 May 2017","2016","","","1171","1175","Penetration test is one of the most used SQL Injection Vulnerability (SQLIV) testing technology. Focused on the insufficiency of test accuracy problem in SQLIV black-box penetration test process, we discuss the limitation of the traditional approaches based on test case library enumerating methods and propose a SQLIV Penetration Test approach based on Finite State Machine (SPT-FSM). The proposed approach establishes FSM based on the states corresponding to different SQLIV penetration test cases, map the statuses of test cases and their relevant responses, and analyzes the transition regularity of the established FSM for the testing of SQLIV with dynamic nature and states transition characteristics. We conduct experiments about the proposed approach and compare it with a popular state-of-the-art benchmarking tool. The experimental results show that the proposed approach can effectively improve the accuracy of SQLIV penetration test by reducing False Negatives (FN) and False Positives (FP).","","978-1-4673-9026-2","10.1109/CompComm.2016.7924889","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7924889","SQL injection;FSM;finite state machine;software testing;web application security","Uniform resource locators;Tools;Testing;Switching circuits","finite state machines;program testing;security of data;SQL","SQL injection vulnerability;test case library enumerating methods;SQLIV penetration test based finite state machine;states transition characteristics;false negatives;false positives;SPT-FSM","","4","","8","IEEE","11 May 2017","","","IEEE","IEEE Conferences"
"Hybrid Hierarchical Network Intrusion Detection","H. -y. Yang; L. -x. Xie","Software Research Center, Civil Aviation University of China, Tianjin, China; Software Research Center, Civil Aviation University of China, Tianjin, China","2006 International Conference on Machine Learning and Cybernetics","4 Mar 2009","2006","","","2702","2706","A prototype of three-layer network intrusion detection system (NIDS) was designed to improve the veracity and efficiency of intrusion detection. The NIDS deals with the network layer raw data, the application layer connection session and user network behaviors. The NIDS monitors payload of packets on network layer and analyzes attacks on application layer through packets reassembly and statistical process. The system created profile using learning vector quantization (LVQ) and utilized the original LVQ algorithm to implement behavior classification. This approach exhibits the ability to detect the known and unknown network attacks. Experimental results show that the NIDS detect low-level network attacks effectively with low false positive rate and perform very well for detection of unknown attacks, especially for PROBE, DOS and U2R attacks","2160-1348","1-4244-0061-9","10.1109/ICMLC.2006.258929","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4028520","Intrusion detection;profile;LVQ;state transition;KDD","Intrusion detection;Computer networks;Protocols;Queueing analysis;Master-slave;Signal processing;Electronic mail;Software prototyping;Signal design;Payloads","computer networks;learning (artificial intelligence);security of data;statistical analysis;vector quantisation","hierarchical network intrusion detection system;application layer connection session;user network behavior;packet reassembly;statistical process;learning vector quantization;low-level network attack","","","","13","IEEE","4 Mar 2009","","","IEEE","IEEE Conferences"
"SPFuzz: A Hierarchical Scheduling Framework for Stateful Network Protocol Fuzzing","C. Song; B. Yu; X. Zhou; Q. Yang","College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China","IEEE Access","17 Feb 2019","2019","7","","18490","18499","In recent years, the fuzzing technology is widely used to detect the software vulnerabilities owing to the coverage improvement in the target program and the easiness of use. However, it is less efficient to fuzz the stateful protocols due to the difficulties like maintaining states and dependencies of messages. To address these challenges, we present SPFuzz, a framework for building flexible, coverage-guided stateful protocol fuzzing. We define a language in SPFuzz to describe the protocol specifications, protocol states transitions and dependencies for generating valuable test cases, maintaining correct messages in session states and handling protocol dependencies by updating message data in time. The SPFuzz adopts a three-level mutation strategy, namely head, content, and sequence mutation strategy to drive the fuzzing process to cover more paths, in conjunction with the method to randomly assign weights to messages and strategies. We use the following metrics to evaluate the performance of SPFuzz and other frameworks upon three protocol implementations, i.e., Proftpd, Oftpd, and OpenSSL, which are three-granularity coverages specifically function, basic block, and edge. In experiments, the SPFuzz framework outperforms the existing stateful protocol fuzzing tool Boofuzz by an average of 69.12% in three granularities coverage tests. This demonstrates that the SPFuzz has the ability to explore more and deeper paths of the target program. We further triggered CVE-2015-0291 in OpenSSL 1.0.2 with the SPFuzz, which proves the validity and utility of our framework.","2169-3536","","10.1109/ACCESS.2019.2895025","National Key Research and Development Program of China(grant numbers:2016YFB0200401); Program for New Century Excellent Talents in University; National High-level Personnel for Defense Technology Program(grant numbers:2017-JCJQ-ZQ-013); HUNAN Province Science Foundation(grant numbers:2017RS3045); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626141","AFL;coverage;fuzzing;network protocol;software security","Protocols;Fuzzing;Tools;Servers;Security;Schedules;Engines","program testing;protocols;telecommunication scheduling","hierarchical scheduling framework;stateful network protocol fuzzing;fuzzing technology;coverage improvement;target program;coverage-guided stateful protocol fuzzing;protocol specifications;protocol states transitions;correct messages;session states;handling protocol dependencies;message data;three-level mutation strategy;sequence mutation strategy;fuzzing process;protocol implementations;SPFuzz framework;granularities coverage tests;stateful protocol fuzzing tool Boofuzz","","14","","37","OAPA","25 Jan 2019","","","IEEE","IEEE Journals"
"MemTracker: Efficient and Programmable Support for Memory Access Monitoring and Debugging","G. Venkataramani; B. Roemer; Y. Solihin; M. Prvulovic","Georgia Tech, USA; Georgia Tech, USA; North Carolina State University, USA; Georgia Tech, USA","2007 IEEE 13th International Symposium on High Performance Computer Architecture","10 Apr 2007","2007","","","273","284","Memory bugs are a broad class of bugs that is becoming increasingly common with increasing software complexity, and many of these bugs are also security vulnerabilities. Unfortunately, existing software and even hardware approaches for finding and identifying memory bugs have considerable performance overheads, target only a narrow class of bugs, are costly to implement, or use computational resources inefficiently. This paper describes MemTracker, a new hardware support mechanism that can be configured to perform different kinds of memory access monitoring tasks. MemTracker associates each word of data in memory with a few bits of state, and uses a programmable state transition table to react to different events that can affect this state. The number of state bits per word, the events to which MemTracker reacts, and the transition table are all fully programmable. MemTracker's rich set of states, events, and transitions can be used to implement different monitoring and debugging checkers with minimal performance overheads, even when frequent state updates are needed. To evaluate MemTracker, we map three different checkers onto it, as well as a checker that combines all three. For the most demanding (combined) checker, we observe performance overheads of only 2.7% on average and 4.8% worst-case on SPEC 2000 applications. Such low overheads allow continuous (always-on) use of MemTracker-enabled checkers even in production runs","2378-203X","1-4244-0804-0","10.1109/HPCA.2007.346205","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4147668","","Monitoring;Computer bugs;Hardware;Software debugging;Security;Software tools;Buffer overflow;Memory management;Software performance;Application software","checkpointing;program debugging;software metrics;storage management;system monitoring","MemTracker;memory access monitoring;memory access debugging;software complexity;programmable state transition table;monitoring checker;debugging checker","","81","2","24","IEEE","10 Apr 2007","","","IEEE","IEEE Conferences"
"Security through obscurity: An approach for protecting Register Transfer Level hardware IP","R. S. Chakraborty; S. Bhunia","Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland, OH, USA; Department of Electrical Engineering and Computer Science, Case Western Reserve University, Cleveland, OH, USA","2009 IEEE International Workshop on Hardware-Oriented Security and Trust","28 Aug 2009","2009","","","96","99","Modern system-on-chip (SoC) designs rely heavily on reusable, verified and bug-free hardware intellectual property (IP) cores. Recent trends of IP piracy and reverse-engineering are causing major revenue loss to the IP vendors. A large majority of hardware IPs comes in register transfer level (RTL) description due to their portability and flexibility to map to any technology platform. In this paper, we propose a key-based security through obscurity approach for protecting RTL hardware IPs. The RTL design is first transformed into a technology-independent gate-level description and the functionality of the resulting gate-level netlist is then changed through modification of its state transition function. This process allows normal operation only on the successful application of a correct initialization sequence. The modified gate-level design is then decompiled to generate an obfuscated version of the RTL. Major RTL constructs and macros are optionally preserved through the transformation process using a forward annotation file. The proposed methodology differs from existing hardware obfuscation as well as watermarking techniques in its ability to achieve simultaneous functional and semantic obfuscation for RTL description of IP at low design overhead. Simulation results for a set of open-source IP cores show that we can achieve high levels of security through a well-formulated obfuscation scheme incurring nominal area, delay and power overhead.","","978-1-4244-4805-0","10.1109/HST.2009.5224963","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5224963","Hardware IP Protection;IP piracy;RTL obfuscation","Protection;Watermarking;Cryptography;Open source software;Reverse engineering;Hardware design languages;Design methodology;Computer security;Registers;System-on-a-chip","industrial property;integrated circuit design;reverse engineering;security of data;system-on-chip;watermarking","system-on-chip designs;register transfer level hardware IP;bug-free hardware intellectual property cores;IP piracy;reverse engineering;register transfer level description;key-based security;technology-independent gate-level description;watermarking techniques;correct initialization sequence","","23","4","13","IEEE","28 Aug 2009","","","IEEE","IEEE Conferences"
"Implementing the TLS Protocol on a Bare PC","A. Emdadi; R. Karne; A. L. Wijesinha","Department of Computer & Information Sciences, Towson University, Towson, MD, USA; Department of Computer & Information Sciences, Towson University, Towson, MD, USA; Department of Computer & Information Sciences, Towson University, Towson, MD, USA","2010 Second International Conference on Computer Research and Development","21 Jun 2010","2010","","","293","297","A bare PC is an ordinary computer that runs applications without an operating system (OS). It thus provides immunity from attacks that target specific OS vulnerabilities while eliminating the OS overhead in a conventional system. We describe a novel implementation of TLS that runs on a bare PC. The TLS implementation differs from a conventional TLS implementation in that it is included within a bare PC application that manages its own CPU tasks, directly interfaces to the hardware, and communicates with network protocols without using a standard socket interface. Furthermore, the unique software architecture of a bare PC enables the TLS, TCP, and application protocols to be intertwined, thereby reducing the communication overhead compared to that of a conventional system. As an example, we give details of the internal architecture of a bare PC TLS Web server. We then illustrate intertwining of the TLS, TCP, and HTTP protocols. In particular, we show how a state transition model that represents events and actions in the TLS Web server is used to develop the intertwined protocol code. We also discuss the testing methodology, note some challenges with respect to implementing TLS on a bare PC, and outline the measures taken to address them.","","978-0-7695-4043-6","10.1109/ICCRD.2010.83","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5489544","Bare PC;Application Object (AO);protocol intertwining;Transport Layer Security(TLS);Web server","Protocols;Operating systems;Application software;Web server;Computer applications;Hardware;Communication standards;Sockets;Software architecture;Computer architecture","computer network security;network servers;operating systems (computers);software architecture;transport protocols","TLS protocol;operating system;bare PC;network protocol;software architecture;TCP;intertwined protocol code;Web server;transport layer security","","7","","14","IEEE","21 Jun 2010","","","IEEE","IEEE Conferences"
"The STAT tool suite","G. Vigna; S. T. Eckmann; R. A. Kemmerer","Reliable Software Group, Department of Computer Science, University of California,슠Santa Barbara, USA; Reliable Software Group, Department of Computer Science, University of California,슠Santa Barbara, USA; Reliable Software Group, Department of Computer Science, University of California,슠Santa Barbara, USA","Proceedings DARPA Information Survivability Conference and Exposition. DISCEX'00","6 Aug 2002","2000","2","","46","55 vol.2","Describes a suite of intrusion detection tools developed by the Reliable Software Group at the University of California at Santa Barbara (UCSB). The tool suite is based on the state transition analysis technique (STAT), in which computer penetrations are specified as sequences of actions that cause transitions in the security state of a system. This general approach has been extended and tailored to perform intrusion detection in different domains and environments. The most recent STAT-based intrusion detection systems were developed following a framework-based approach, and the resulting design uses a ""core"" module that embodies the domain-independent characteristics of the STAT approach. This generic core is extended in a well-defined way to implement intrusion detection systems for different domains and environments. The approach supports software reuse, portability and extendibility, and it allows for the optimization of critical functionalities.","","0-7695-0490-6","10.1109/DISCEX.2000.821508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=821508","","Intrusion detection;Computer networks;Protection;Authentication;Computer science;High-speed networks;Computer security;Access control;IP networks;Web and internet services","software tools;authorisation;software reusability;software portability","STAT tool suite;intrusion detection tools;state transition analysis technique;computer penetrations;core module;domain-independent characteristics;software reuse;software portability;software extendibility;critical functionalities optimization","","19","5","16","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Security Function Virtualization Based Moving Target Defense of SDN-Enabled Smart Grid","G. Lin; M. Dong; K. Ota; J. Li; W. Yang; J. Wu","School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Information and Electronic Engineering, Muroran Institute of Technology, Muroran, Japan; Department of Information and Electronic Engineering, Muroran Institute of Technology, Muroran, Japan; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Information Security Research Center, Harbin Engineering University, Harbin, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China","ICC 2019 - 2019 IEEE International Conference on Communications (ICC)","15 Jul 2019","2019","","","1","6","Software-defined networking (SDN) allows the smart grid to be centrally controlled and managed by decoupling the control plane from the data plane, but it also expands attack surface for attackers. Existing studies about the security of SDN-enabled smart grid (SDSG) mainly focused on static methods such as access control and identity authentication, which is vulnerable to attackers that carefully probe the system. As the attacks become more variable and complex, there is an urgent need for dynamic defense methods. In this paper, we propose a security function virtualization (SFV) based moving target defense of SDSG which makes the attack surface constantly changing. First, we design a dynamic defense mechanism by migrating virtual security function (VSF) instances as the traffic state changes. The centralized SDN controller is re-designed for global status monitoring and migration management. Moreover, we formalize the VSF instances migration problem as an integer nonlinear programming problem with multiple constraints and design a pre-migration algorithm to prevent VSF instances' resources from being exhausted. Simulation results indicate the feasibility of the proposed scheme.","1938-1883","978-1-5386-8088-9","10.1109/ICC.2019.8761217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8761217","","Security;Smart grids;Servers;Virtualization;Communication networks;Monitoring;Bandwidth","computer network security;integer programming;nonlinear programming;power engineering computing;power system security;smart power grids;software defined networking;virtualisation","security function virtualization;SDN-enabled smart grid;software-defined networking;dynamic defense methods;centralized SDN controller;moving target defense;virtual security function;integer nonlinear programming problem","","1","","27","IEEE","15 Jul 2019","","","IEEE","IEEE Conferences"
"Generalized Trellis Coded Quantization for Data Hiding","X. Wang; X. -P. Zhang","Department of Electrical and Computer Engineering, Ryerson University, Toronto, ONT, Canada; Department of Electrical and Computer Engineering, Ryerson University, Toronto, ONT, Canada","2007 IEEE International Conference on Acoustics, Speech and Signal Processing - ICASSP '07","4 Jun 2007","2007","2","","II-269","II-272","Information theory guides us to investigate the choice of quantizers for data hiding applications. In this paper, the design of the quantizer selection rule in trellis coded quantization (TCQ) based data hiding is discussed. A novel trellis branch quantizer selection rule which changes the old state transition function and takes advantage of all trellis states is proposed so as to increase robustness against attacks. Theoretical analysis and simulation results show that the new TCQ path selection (or branch selection) method achieves better bit error rate (BER) performance in the case of Gaussian attack compared to other popular approaches. The path selection rule could also be used as a secret key to provide security for the practical data hiding.","2379-190X","1-4244-0727-3","10.1109/ICASSP.2007.366224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4217397","trellis coded quantization;data hiding;bit error rate","Quantization;Data encapsulation;Robustness;Bit error rate;Data security;Gaussian noise;Information theory;Application software;Performance analysis;Analytical models","data encapsulation;error statistics;quantisation (signal);trellis codes","generalized trellis coded quantization;data hiding;information theory;quantizer selection rule;trellis branch quantizer selection rule;state transition function;bit error rate;Gaussian attack","","2","","6","IEEE","4 Jun 2007","","","IEEE","IEEE Conferences"
"Securing Designs of an Area Efficient BIST Technique in UART","B. D. Kumar; D. Jayanthi","Department of Electronics and Communication Engineering, Gokaraju Rangaraju Institute of Engineering and Technology -500090, Hyderabad, India; Department of Electronics and Communication Engineering, Gokaraju Rangaraju Institute of Engineering and Technology -500090, Hyderabad, India","2019 2nd International Conference on Intelligent Computing, Instrumentation and Control Technologies (ICICICT)","13 Feb 2020","2019","1","","1084","1089","Proliferation drift of IC trade, many microchips are modeled in foundry. Presence of behaving-inbuilt hardware Trojans (HTs) is of very tight security concern, without the awareness of end users or original designers of host, to identify Trojans-free circuit. For this designer seeks low switching probability nets to insert HTs to reduce power leakage. But circuit's net experiences distinct state and switching probabilities on test and function mode. Proposed method, fast heuristic, is actuated on circuit under test (CUT). This is minimal complex, high accurate, popular standard and complex circuit tested with reasonable delay. In hardware self-testing, (built in self test) offer worthy solution to reduces product failure, complexity occurs in proliferation. Design and actuation of universal asynchronous receiver transmitter (UART), to reduce power, area, to reach portable, stable and reliable data transmission is employed.","","978-1-7281-0283-2","10.1109/ICICICT46008.2019.8993198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8993198","Hardware Trojan (HT);state transition;universal asynchronous receiver transmitter (UART) built-in-self- test (BIST)","","asynchronous circuits;built-in self test;integrated circuit design;integrated circuit modelling;integrated circuit reliability;integrated circuit testing;invasive software;logic design;logic testing","BIST technique;UART;IC trade;microchips;Trojans-free circuit;power leakage;high accurate circuit;complex circuit;hardware self-testing;built in self test;product failure;state and switching probabilities;switching probability nets;inbuilt hardware Trojans;universal asynchronous receiver transmitter;circuit under test","","","","15","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"Research on control strategy of electric vehicle charging and discharging in microgrid","Yang Sun; Nian Liu; Jingyan Yang; Qingquan Liu","Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; Electrical and Electronic Engineering, North China Electric Power University, Beijing, China; Electrical and Electronic Engineering, North China Electric Power University, Beijing, China","2012 China International Conference on Electricity Distribution","25 Apr 2013","2012","","","1","4","In order to achieve a clean, efficient energy utilize, effectively alleviate the increasingly serious energy crisis and environmental pollution. The paper builds a typical microgrid composed of inverters-based on multi-micro-generators and adopts the master/slaver control strategy, that is, electric vehicle charging and discharging system acts the master control source, while wind turbines, photovoltaic and storage system act as slaver control source. Using PSCAD software to establish its dynamic simulation model and study the control strategy and dynamic operating characteristics of the electric vehicle charging and discharging and the microgrid under grid-connected mode, isolated mode and their transition mode to achieve smooth operation and ensure grid security, stability. Finally, it has been demonstrated that the feasibility of the control strategy.","2161-749X","978-1-4673-6064-7","10.1109/CICED.2012.6508619","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6508619","microgrid;electric vehicle;control strategy;charging and discharging;islanded mode","","distributed power generation;electric vehicles;invertors;power system analysis computing;power system control;power system security;power system stability;wind turbines","electric vehicle discharging;microgrid;energy crisis;environmental pollution;inverters;multimicrogenerators;master-slaver control strategy;master control source;wind turbines;photovoltaic system;storage system act;slaver control source;PSCAD software;dynamic simulation model;grid connected mode;isolated mode;transition mode;grid security;grid stability","","","","8","IEEE","25 Apr 2013","","","IEEE","IEEE Conferences"
"Study on REST API Test Model Supporting Web Service Integration","H. Wenhui; H. Yu; L. Xueyang; X. Chen","National Engineering Research Center for Software Engineering, Peking University, Beijing, China; National Engineering Research Center for Software Engineering, Peking University, Beijing, China; National Engineering Research Center for Software Engineering, Peking University, Beijing, China; National Engineering Research Center for Software Engineering, Peking University, Beijing, China","2017 ieee 3rd international conference on big data security on cloud (bigdatasecurity), ieee international conference on high performance and smart computing (hpsc), and ieee international conference on intelligent data and security (ids)","17 Jul 2017","2017","","","133","138","Representational state transfer (REST), which is a style of software architecture with simplicity and flexity, has been widely adopted in web services. To solve challenges like multidimensional API validation requirements, call sequencing and organization of test cases, data dependency between test cases, this thesis proposes a REST API testing model with an expressive description language based on JSON.","","978-1-5090-6296-6","10.1109/BigDataSecurity.2017.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7980330","REST API;test model;Web Service intergration","Conferences;Big Data;Security","application program interfaces;software architecture;Web services","Web service integration;software architecture;representational state transfer;description language;JSON;REST API testing model","","4","","8","IEEE","17 Jul 2017","","","IEEE","IEEE Conferences"
"Graph-based delegation authorization in workflow","Yonghe Wei","Research and Development Center of CAD, CAM technology Shenyang Ligong University Shenyang, China","2009 Chinese Control and Decision Conference","7 Aug 2009","2009","","","3451","3455","Using graph transformation as a formalism to specify access control has several advantages, from the intuition provided by the visual aspect to the precise semantics and the systematic verification of constraints. Graph Transformations provide a uniform and precise framework for the specification of access control policies. After reviewing the basic notations of graph transformation, this article presents specification formalisms for workflow delegation policies using graph transformation. The authorization states are represented by graphs and state transition by graph transformation. The proposed formalization provides an intuitive description for the manipulation of graph structures as they occur in workflow delegation and a precise specification of consistency conditions on graphs and graph transformations. We specifies a type graph to represents the type information in the graph transformation for workflow delegation, a set of rules to build the system states and sets of positive and negative constraints to specify wanted and unwanted framework.","1948-9447","978-1-4244-2722-2","10.1109/CCDC.2009.5192203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5192203","Delegation;Workflow;Graph;Graph Transformation","Authorization;Access control;Business process re-engineering;Graph theory;Research and development;Computer aided manufacturing;CADCAM;Cost function;Visualization;Information security","authorisation;formal specification;graph theory;workflow management software","graph-based delegation authorization;graph transformation;systematic verification;access control policies;workflow delegation policies;state transition;specification formalism","","","","11","IEEE","7 Aug 2009","","","IEEE","IEEE Conferences"
"Dependability Analysis of Information Systems with Hierarchical Reconfiguration of Services","D. Caban; W. Zamojski","Wroclaw University of Technology, Poland; Wroclaw University of Technology, Poland","2008 Second International Conference on Emerging Security Information, Systems and Technologies","9 Sep 2008","2008","","","350","355","The paper presents an approach to dependability analysis of a class of networked information systems based on distributed services. The system consists of groups of servers that react autonomously to detected events, component failures and security incidents. These local reactions affect the availability of the services, provided by the system, then restored by reconfiguration. The dependability analysis is based on the construction of a reconfiguration graph, which is transformed to a state-transition dependability model.","2162-2116","978-0-7695-3329-2","10.1109/SECURWARE.2008.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4622606","dependability analysis;network services;reconfiguration","Availability;Hardware;Security;Business;Software;Servers;Mathematical model","information systems;security of data;software reliability;Web services","dependability analysis;services hierarchical reconfiguration;networked information systems;distributed services;component failures;security incidents;reconfiguration graph","","3","1","9","IEEE","9 Sep 2008","","","IEEE","IEEE Conferences"
"Novel Dynamic State-Deflection Method for Gate-Level Design Obfuscation","J. Dofe; Q. Yu","Department of Electrical and Computer Engineering, University of New Hampshire, Durham, NH, USA; Department of Electrical and Computer Engineering, University of New Hampshire, Durham, NH, USA","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","18 Jan 2018","2018","37","2","273","285","The emerging security threats in the integrated circuit supply chain do not only challenge the chip integrity, but also raise serious concerns on hardware intellectual property (IP) piracy. Hardware design obfuscation is a promising countermeasure to resist reverse engineering attacks and IP piracy. The majority of existing hardware obfuscation methods modify the original finite state machine (FSM) by adding additional state transitions and utilizing a key sequence to lock the transition from the nonfunctional states to the functional reset state. Those methods are effective to prevent attackers from entering the normal functional mode but they lack resilience if the FSM is already in the normal mode. This paper proposes to protect all the states with a low-cost state-deflection-based obfuscation method, which dynamically deflects state transitions from the original transition path to a black hole cluster if a wrong key is applied. Unlike other works that use static transitions between legal states to black hole states at the design time, this method utilizes a state rotation function (Rotatefunc) and selective register flipping function (Mapfunc) to dynamically control the state deflection paths. Hence, the difficulty of reverse engineering and thwarting register overwrite attacks is increased. Simulations performed on ISCAS'89 benchmark circuits show that the proposed method significantly reduces the difference of the net toggle activities between the correct and wrong key scenarios, and achieves up to 56% higher code coverage than the most efficient obfuscation method. Thanks to the dynamic deflection feature, on average, this method generates about 100 more unique state register patterns than other methods with moderate power increase. Moreover, the proposed method achieves the Hamming distance of primary outputs and state registers close to 50%.","1937-4151","","10.1109/TCAD.2017.2697960","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7911190","Design obfuscation;gate-level netlist;hardware security;intellectual property (IP) piracy;reverse engineering;state deflection","Registers;Hardware;IP networks;Security;Hamming distance;Logic gates;Reverse engineering","finite state machines;flip-flops;integrated circuit design;invasive software","novel dynamic state-deflection method;gate-level design;emerging security threats;integrated circuit supply chain;chip integrity;hardware intellectual property piracy;hardware design obfuscation;reverse engineering attacks;hardware obfuscation methods;original finite state machine;FSM;key sequence;nonfunctional states;functional reset state;normal functional mode;low-cost state-deflection;original transition path;black hole cluster;static transitions;legal states;black hole states;design time;state deflection paths;dynamic deflection feature;primary outputs;state transitions;benchmark circuits;selective register flipping function;unique state register patterns;register overwrite attacks;state rotation function","","45","","29","IEEE","25 Apr 2017","","","IEEE","IEEE Journals"
