"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Application of pattern recognition to security assessment and enhancement in power systems","A. H. El-abiad","School of Electrical Engineering, Purdue University, West Lafayette, IN, USA","1975 IEEE Conference on Decision and Control including the 14th Symposium on Adaptive Processes","2 Apr 2007","1975","","","592","592","There has been a very rapid increase in the size of power systems, and it is still growing. This growth has made the present day systems very big and complex. The complexity is arising especially due to many Interconnections, different types of loads and larger generating units. Also there is uncertainty in load forecasting. With EHV interconnections the disturbances are felt even in geographically distant parts of the system, increasing the severity of the disturbances. These factors make the satisfactory operating of the system a more difficult task. Added to this, Society is becoming more dependent on electric power; and it is essential to make the power available to customers without any interruption and within certain limits of voltage and frequency variations. This means that there is a great need to ensure that a system is as economical, reliable and secure as possible [1]. High reliability of the system is usually obtained by following the principles of bulk power supply planning. However, due to delay in commissioning of new plants and equipment, equipment outages, unexpected load demands and disturbances, the system may be forced to operate in or close to critical and emergency conditions. Hence, in addition to sophisticated planning and designing of the system, an effective operation and control of power systems is essential. The maintenance of a system in a reliable and secure mode is becoming an Important part of the Job of the operators. In the past, more emphasis was given to economic operation; but in view of the consequences of power failures, reliable and secure operation of the system is being given more importance. Security assessment deals with the tracking of the system and deciding whether the present state is secure or not. If the system's state is found to be insecure, it forewarns the operator to take possible remedial action or to be ready for the disturbance if it takes place. This is done before any disturbance (which may lead to failure or deterioration in the quality of supply) occurS. Thus security evaluation is essentially an on-line procedure. The paper will discuss the different operating states of a power system, system security and different approaches for transient security assessment. Recent research results applying the pattern recognition approach will be summarized and presented.","","","10.1109/CDC.1975.270572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4045489","","Power system security;Pattern recognition;Power system reliability;Power system interconnection;Power system planning;Power system economics;Power generation economics;Economic forecasting;Power system control;Power system transients","","","","","","","IEEE","2 Apr 2007","","","IEEE","IEEE Conferences"
"Adapkeys: An Adaptive Security Scheme for Network Coding","M. He; L. Chen; H. Wang; Z. Gong; F. Dai; Z. Liu","College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China","2012 IEEE Asia-Pacific Services Computing Conference","14 Mar 2013","2012","","","309","314","Network coding has emerged as a promising technology to increase network capacity and robustness of ubiquitous networks. However, network coding systems are vulnerable to pollution attacks. In this paper, we propose adapkeys, an adaptive security scheme in network coding allowing participating nodes to rapidly detect corrupted packets generated from pollution attackers. Our work is an innovative adaptive security scheme which use time and space properties of network coding to dynamically adjust the authentication strategy of participating nodes according to the security situation. In addition, adapkeys scheme provides an efficient packet authentication without requiring the existence of any extra secure channels. We also present security analysis and simulation of our scheme, and results demonstrate the practicality and efficiency of adapkeys.","","978-1-4673-4825-6","10.1109/APSCC.2012.14","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6478233","network coding;pollution attack;wireless networks;ubiquitous security;adaptive","Authentication;Network coding;Vectors;Pollution;TV;Receivers","adaptive codes;network coding;packet radio networks;telecommunication security","network coding;adaptive security scheme;ubiquitous network;vulnerability;pollution attack;corrupted packet detection;pollution attacker;adapkeys scheme;packet authentication strategy","","","","12","IEEE","14 Mar 2013","","","IEEE","IEEE Conferences"
"Construction method of data security protection system of power information system based on big data technology","J. Li; Z. Zhang; H. Cai; L. Zhang; X. Huang; S. Sun","StateGrid Xiongan New Area Electric Power Supply Company, Baoding, Hebei, China; StateGrid Xiongan New Area Electric Power Supply Company, Baoding, Hebei, China; BeiJing Branch, State Grid Information & Telecommunication Group, Bejing, China; BeiJing Branch, State Grid Information & Telecommunication Group, Bejing, China; BeiJing Branch, State Grid Information & Telecommunication Group, Bejing, China; BeiJing Branch, State Grid Information & Telecommunication Group, Bejing, China","2021 International Conference on Artificial Intelligence and Smart Systems (ICAIS)","12 Apr 2021","2021","","","423","427","Construction method of data security protection system of power information system based on big data technology is designed in this paper. The proposed research work combines the introduction of energy storage devices and static reactive power compensators to effectively control the chaotic oscillation of the power system and restore the system from a chaotic state to a stable operating state. At this time, the system state evolves from the original strange attractor to a fixed point in the system. For the voltage auxiliary line of the low-voltage three-phase electric energy meter, it is necessary to perform the crimping treatment from the upper side, hence, this research work conduct the modelling of security protection with the fuzzy clustering model of the data analysis. The experimental results have also proven the efficiency.","","978-1-7281-9537-7","10.1109/ICAIS50930.2021.9395892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9395892","Construction method;data security;information system;power system;big data","Analytical models;Data security;Big Data;Data models;Safety;Monitoring;Information systems","Big Data;chaos;data analysis;energy storage;fuzzy set theory;pattern clustering;power engineering computing;power meters;reactive power control;static VAr compensators","static reactive power compensators;power system;system state;data analysis;construction method;data security protection system;power information system;big data technology","","1","","19","IEEE","12 Apr 2021","","","IEEE","IEEE Conferences"
"A Novel Multi-Mode Bayesian Method for the Process Monitoring and Fault Diagnosis of Coal Mills","W. Fan; S. Ren; Q. Zhu; Z. Jia; D. Bai; F. Si","Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, Southeast University, Nanjing, China; Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, Southeast University, Nanjing, China; Department of Chemical Engineering, University of Waterloo, Waterloo, ON, Canada; Inner Mongolia Jinglong Electric Power Generation Company Ltd., Fengzhen, China; Inner Mongolia Jinglong Electric Power Generation Company Ltd., Fengzhen, China; Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, Southeast University, Nanjing, China","IEEE Access","9 Feb 2021","2021","9","","22914","22926","Process monitoring and fault diagnosis (PM-FD) of coal mills are essential to the security and reliability of the coal-fired power plant. However, traditional methods have difficulties in addressing the strong nonlinearity and multi-modality of coal mills. In this paper, a novel multi-mode Bayesian PM-FD method is proposed. Gaussian mixture model (GMM) is first applied to identify the operating modes of the coal mill. Subsequently, combined with multi-output relevance vector regression (MRVR), Bayesian inference is introduced to reconstruct and monitor the newly observed samples from different running modes. Additionally, the squared prediction error and the contribution plot method are employed for fault detection and isolation. The performance of the proposed PM-FD method is verified through its application in a self-defined nonlinear system and two actual fault cases of a medium-speed coal mill. Compared with the traditional methods, the experimental results demonstrate the effectiveness of the proposed method.","2169-3536","","10.1109/ACCESS.2021.3055226","National Natural Science Foundation of China(grant numbers:51976031); Priority Academic Program Development of Jiangsu Higher Education Institutions and Qinglan Project of Jiangsu Province, China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9337865","Process monitoring;multi-mode fault diagnosis;coal mills;Gaussian mixture model;Bayesian multi-output relevance vector reconstruction","Coal;Bayes methods;Fault diagnosis;Support vector machines;Process monitoring;Principal component analysis;Mathematical model","Bayes methods;belief networks;coal;fault diagnosis;Gaussian processes;inference mechanisms;milling;mixture models;power engineering computing;power generation reliability;power system security;process monitoring;regression analysis;steam power stations","novel multimode Bayesian method;process monitoring;fault diagnosis;coal-fired power plant;multimodality;novel multimode Bayesian PM-FD method;operating modes;multioutput relevance vector regression;different running modes;contribution plot method;medium-speed coal mill","","12","","54","CCBY","28 Jan 2021","","","IEEE","IEEE Journals"
"Requirements-driven adaptive security: Protecting variable assets at runtime","M. Salehie; L. Pasquale; I. Omoronyia; R. Ali; B. Nuseibeh","Lero-Irish Software Engineering Research Centre, Limerick, Ireland; Lero-Irish Software Engineering Research Centre, Limerick, Ireland; Lero-Irish Software Engineering Research Centre, Limerick, Ireland; School of Design, Engineering and Computing, Bournemouth University, Bournemouth, UK; Department of computing, Open University, Milton Keynes, UK","2012 20th IEEE International Requirements Engineering Conference (RE)","10 Nov 2012","2012","","","111","120","Security is primarily concerned with protecting assets from harm. Identifying and evaluating assets are therefore key activities in any security engineering process - from modeling threats and attacks, discovering existing vulnerabilities, to selecting appropriate countermeasures. However, despite their crucial role, assets are often neglected during the development of secure software systems. Indeed, many systems are designed with fixed security boundaries and assumptions, without the possibility to adapt when assets change unexpectedly, new threats arise, or undiscovered vulnerabilities are revealed. To handle such changes, systems must be capable of dynamically enabling different security countermeasures. This paper promotes assets as first-class entities in engineering secure software systems. An asset model is related to requirements, expressed through a goal model, and the objectives of an attacker, expressed through a threat model. These models are then used as input to build a causal network to analyze system security in different situations, and to enable, when necessary, a set of countermeasures to mitigate security threats. The causal network is conceived as a runtime entity that tracks relevant changes that may arise at runtime, and enables a new set of countermeasures. We illustrate and evaluate our proposed approach by applying it to a substantive example concerned with security of mobile phones.","2332-6441","978-1-4673-2785-5","10.1109/RE.2012.6345794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6345794","Security requirements;Adaptation;Causal reasoning","Security;Adaptation models;Runtime;Mobile handsets;Credit cards;Analytical models;Usability","security of data;software engineering;systems analysis","requirements-driven adaptive security;security engineering process;secure software systems;undiscovered vulnerabilities;security countermeasures;secure software engineering systems;variable asset protection","","43","","25","IEEE","10 Nov 2012","","","IEEE","IEEE Conferences"
"Application of operating security regions in power systems","E. A. Al-Ammar; M. A. El-Kady","Department of Electrical Engineering, King Saud University, Riyadh, Saudi Arabia; Department of Electrical Engineering, King Saud University, Riyadh, Saudi Arabia","IEEE PES T&D 2010","14 Jun 2010","2010","","","1","6","During power system operations, the system operators are often struggling with identifying the dynamic operating security modes of the system in a fast, accurate and reliable manner. The system security constraints are in fact boundaries that surround all possible operating modes (scenarios) of the power system. In other words, these boundaries form the feasible operating domain - in the parameter space spanned by various operating variables - within which the system can safely be operated. For a given operating scenario, the associated security level is measured by the “distance” (for example, the Euclidean norm) of the operating point from the security region boundary. This paper reports on the results of a recently completed research and development paper, which included the development of innovative computerized schemes, which are capable of identifying dynamic operating security modes during the on-line operation of electric power systems. The methodology adopted in this paper includes the development of advanced, highly efficient computerized algorithms for fast identification of dynamic operating security modes of power systems. One of the salient outcomes of this paper is the development of a novel framework for identification and representation of operating security regions in power systems as well as evaluation of security levels associated with different operating scenarios. While the concepts and principles presented are general, the work of this paper is confined to the interpretation of the security boundary in terms of system stability criteria. Of course, the framework presented is applicable quite as well to other criteria that may be considered.","2160-8563","978-1-4244-6548-4","10.1109/TDC.2010.5484270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5484270","Power system operation;SEC;Security regions;System stability;Operating constraints","Power system security;Power system dynamics;Power system reliability;Information security;Power system stability;Computer security;Costs;Steady-state;Power system measurements;Research and development","power system dynamic stability;power system security","operating security region;power system operations;electric power systems;power system stability;operating constraints","","8","","18","IEEE","14 Jun 2010","","","IEEE","IEEE Conferences"
"An Effective Multi-Mode Iris Authentication System on a Microprocessor-FPGA Heterogeneous Platform With QC-LDPC Codes","L. Ma; C. -W. Sham; C. Y. Lo; X. Zhong","School of Computer Science, The University of Auckland, Auckland, New Zealand; School of Computer Science, The University of Auckland, Auckland, New Zealand; School of Computer Science, The University of Auckland, Auckland, New Zealand; School of Computer Science, The University of Auckland, Auckland, New Zealand","IEEE Access","17 Dec 2021","2021","9","","163665","163674","With the emergence and popularity of iris biometrics, there are increasing concerns regarding the feasibility of iris authentication systems and their corresponding variability reduction methods. The former issues are typically addressed by optimizing key factors, such as iris size, image quality and acquisition wavelength. As for the latter, introducing error correction codes to reduce intra-user variability in the enrolled identifiers becomes novelly promising. This paper proposes a conventional iris authentication system and a hardware-friendly QC-LDPC error correction code scheme on a microprocessor-FPGA platform. Different QC-LDPC codes in IEEE 802.16e were analyzed and selected. Suitable codes were applied, followed by the evaluation experiments. The proposed design achieves a competitive result with up to 0.20% EER and 0.50% ZeroFAR on the CASIA-IrisV4-Syn database. Cryptographic keys with lengths of up to 288 bits can also be generated and recovered. Such a device can be potentially used for applications such as an access control system in high-security areas, identity verification at the borders, biometric cryptography and related authentication scenarios.","2169-3536","","10.1109/ACCESS.2021.3133908","Exploration Squared Limited (ES Ltd.), New Zealand; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9642996","Iris authentication;biometric;error correction codes;LDPC;QC-LDPC;FPGA;dynamic partial reconfiguration","Iris recognition;Codes;Biometrics (access control);Field programmable gate arrays;Error correction codes;Authentication;Decoding","biometrics (access control);cryptography;error correction codes;field programmable gate arrays;image coding;iris recognition;microprocessor chips;parity check codes","IEEE 802.16e;CASIA-IrisV4-Syn database;cryptographic keys;access control system;related authentication scenarios;effective multimode iris authentication system;microprocessor-FPGA heterogeneous platform;iris biometrics;iris authentication systems;corresponding variability reduction methods;iris size;image quality;acquisition wavelength;error correction codes;intra-user variability;enrolled identifiers;conventional iris authentication system;hardware-friendly QC-LDPC error correction code scheme;microprocessor-FPGA platform;QC-LDPC codes;storage capacity 288.0 bit","","1","","49","CCBY","8 Dec 2021","","","IEEE","IEEE Journals"
"Towards cognitive security systems","W. Kinsner","Cognitive Systems Laboratory, Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, MAN, Canada","2012 IEEE 11th International Conference on Cognitive Informatics and Cognitive Computing","24 Sep 2012","2012","","","539","539","This talk addresses the changing world of security systems, and a possible approach to their improvement. Since the scientific, technical, industrial, business, and social worlds have changed from physically isolated systems to electronically interconnected system-of-systems (SoS), the functioning of such a SoS depends critically on its operational robustness and security. In the previous physically-isolated world, robust static security for selected matched problems was often sufficient. Today, we need a new approach to providing security, because even adaptive security is insufficient. This new approach is termed here a cognitive security system. The talk will cover three major issues. First, the talk starts from a review of the existing security systems, with their problems and required solutions, as well as their vulnerabilities, attacks, and defences. Second, it provides a review of decision-making systems, including dynamic and dynamical systems, complex systems, adaptive systems, autonomic systems and their attributes, symbiotic systems, and finally special attention is given to cognitive dynamic systems as defined by Wang's cognitive informatics [1-4], Kinsner cognitive machines, [5], Haikonen conscious machines [6], and Haykin cognitive dynamic systems [7]. This review ends with a model of cognitive security system. This model has a feature based on polyscale analysis and synthesis never reported before. Finally, examples of security-related cognitive static and dynamic systems developed in our research group are presented, including wavelet-packet fingerprint compression for data mining, watermarking and steganography, a new chaotic cryptography system, and new polyscale analysis for SmartGrid2.","","978-1-4673-2795-4","10.1109/ICCI-CC.2012.6311207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6311207","","Security;Cognitive informatics;Computers;Educational institutions;Robustness;Computational intelligence","chaos;cognitive systems;cryptography;data mining;grid computing;steganography;water quality;watermarking","cognitive security systems;scientific worlds;technical worlds;industrial worlds;business worlds;social worlds;physically isolated systems;electronically interconnected system-of-systems;SoS;operational robustness;physically-isolated world;robust static security;selected matched problems;decision-making systems;dynamical systems;complex systems;adaptive systems;autonomic systems;symbiotic systems;Wang cognitive informatics;Kinsner cognitive machines;Haikonen conscious machines;Haykin cognitive dynamic systems;polyscale analysis;security-related cognitive static systems;wavelet-packet fingerprint compression;data mining;watermarking;steganography;chaotic cryptography system;SmartGrid2","","16","","7","IEEE","24 Sep 2012","","","IEEE","IEEE Conferences"
"Case-Based Reasoning Approach to Voltage Security Assessment of Power Systems","N. P. Patidar; J. Sharma","Department of Electrical Engineering, Indian Institute of Technology, Roorkee, India; Department of Electrical Engineering, Indian Institute of Technology, Roorkee, India","2006 IEEE International Conference on Industrial Technology","18 Jun 2007","2006","","","2768","2772","This paper presents case-based reasoning (CBR) technique, a novel approach for voltage security assessment in real time environment. The CBR is an artificial intelligence methodology; extract the information of voltage security from large sets of possible operating conditions of the power system, which are screened off-line by randomly varying the real and reactive loads at PQ buses. In real time environment, data-base may be created by keeping the record of operating states by state estimation. The severity of contingency for each case with respect to different contingencies (single line outages) is assessed by number of secure and insecure operating states, which is predicted by CBR. Security classes are defined by threshold value of maximum loadability margins, calculated using the continuation power flow analysis. The effectiveness of the proposed approach is tested on 30-Bus IEEE test system. The proposed method gives fast and accurate voltage security information for unknown patterns and it is found to be suitable for on-line applications at energy management systems.","","1-4244-0725-7","10.1109/ICIT.2006.372616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4237938","Case-based reasoning;Maximum Loadability margins;voltage security assessment","Power system security;Voltage;Information security;Data security;System testing;Artificial intelligence;Data mining;State estimation;Load flow analysis;Energy management","case-based reasoning;energy management systems;learning (artificial intelligence);power engineering computing;power system management;power system security","case-based reasoning;voltage security assessment;power systems;artificial intelligence;PQ buses;operating states;continuation power flow analysis;energy management systems","","5","1","11","IEEE","18 Jun 2007","","","IEEE","IEEE Conferences"
"Virtualised Trusted Computing Platform for Adaptive Security Enforcement of Web Services Interactions","I. Djordjevic; S. K. Nair; T. Dimitrakos","SOA Security, British Telecommunications, Security Research Centre, UK; Department of Computer Science, Vrije Universiteit, Amsterdam, Netherlands; SOA Security, British Telecommunications, Security Research Centre, UK","IEEE International Conference on Web Services (ICWS 2007)","30 Jul 2007","2007","","","615","622","Security enforcement framework is an important aspect of any distributed system. With new requirements imposed by SOA-based business models, adaptive security enforcement on the application level becomes even more important. Our work on the enforcement framework to date has resulted in a comprehensive middleware-based solution leveraging on Web services technologies. However, potential merits of hardware-based solutions to further secure application exposure have not been considered so far. This paper describes a method for combining software resource level security features offered by Web services technologies, with the hardware-based security mechanisms offered by trusted computing platform and system virtualisation approaches. In particular, we propose trust-based architecture for protecting the enforcement middleware deployed at the policy enforcement endpoints of Web and grid services. The main motivation is to additionally secure execution environment of the applications, by providing virtual machine level separation that maps from logical domains imposed by Web services level enforcement policies.","","0-7695-2924-0","10.1109/ICWS.2007.188","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4279651","","Web services;Service oriented architecture;Hardware;Computer security;Middleware;Context-aware services;Application software;Contracts;Distributed computing;Telecommunication computing","grid computing;middleware;security of data;software architecture;virtual machines;Web services","virtualised trusted computing platform;adaptive security enforcement;Web services interactions;distributed system;service-oriented architecture;business models;middleware;software resource level security;hardware-based security mechanisms;system virtualisation;trust-based architecture;grid services;virtual machine level separation","","3","5","23","IEEE","30 Jul 2007","","","IEEE","IEEE Conferences"
"Framework for Identification of Power System Operating Security Regions","M. A. El-Kady; E. A. Al-Ammar","Center of Excellence in Information Assurance (CoEIA), Department of Electrical Engineering, King Saud University, Saudi Arabia; Center of Excellence in Information Assurance (CoEIA), Department of Electrical Engineering, King Saud University, Saudi Arabia","2009 Third International Conference on Network and System Security","10 Nov 2009","2009","","","415","419","Power system operation aims, in principle, at maintaining reliable and secure supply of electricity while minimizing the total cost of operation. In theory, there are two main objectives that could be considered, namely the maximization of system security and the minimization of total operating cost of supplying energy. In practice, however, the security requirements are included as constraints rather than formulating the problem as a security maximization mandate. The system security constraints are in fact boundaries that surround all possible operating modes (scenarios) of the power system. In other words, these boundaries form the feasible operating domain in the parameter space spanned by various operating variables within which the system can safely be operated. For a given operating scenario, the associated security level is measured by the ""distance"" (for example, the Euclidean norm) of the operating point from the security region boundary. This paper presents a novel framework for identification and representation of operating security regions in power systems as well as evaluation of security levels associated with different operating scenarios. While the concepts and principles presented are general, the work of this the paper is confined to the interpretation of the security boundary in terms of system stability criteria. Of course, the framework presented is applicable quite as well to other criteria that may be considered.","","978-1-4244-5087-9","10.1109/NSS.2009.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5319315","Power system operation;Security regions;System stability;Operating constraints","Power system security;Power system dynamics;Power system stability;Power system reliability;Costs;Information security;Steady-state;Power transmission lines;Power system modeling;Stability criteria","cost reduction;minimisation;power system reliability;power system security","power system operating security region boundary identification framework;reliable secure electricity supply;operation cost minimization;system security maximization mandate;energy supply;Euclidean norm","","5","","16","IEEE","10 Nov 2009","","","IEEE","IEEE Conferences"
"Adaptive Security Support for Heterogeneous Memory on GPUs","S. Yuan; A. Awad; A. W. B. Yudha; Y. Solihin; H. Zhou","Dept. of Electrical & Computer Engineering, North Carolina State University, Raleigh, NC, USA; Dept. of Electrical & Computer Engineering, North Carolina State University, Raleigh, NC, USA; Dept. of Computer Science, University of Central Florida, Orlando, FL, USA; Dept. of Computer Science, University of Central Florida, Orlando, FL, USA; Dept. of Electrical & Computer Engineering, North Carolina State University, Raleigh, NC, USA","2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA)","17 May 2022","2022","","","213","228","The wide use of accelerators such as GPUs necessities their security support Recent works [17], [33], [34] pointed out that directly adopting the CPU secure memory design to GPUs could incur significant performance overheads due to the memory bandwidth contention between regular data and security metadata. In this paper, we analyze the security guarantees that used to defend against physical attacks, and make the observation that heterogeneous GPU memory system may not always need all the security mechanisms to achieve the security guarantees. Based on the memory types as well as memory access patterns either explicitly specified in the GPU programming model or implicitly detected at run time, we propose adaptive security memory support for heterogeneous memory on GPUs. Specifically, we first identify the read-only data and propose to only use MAC (Message Authentication Code) to protect their integrity. By eliminating the freshness checks on read-only data, we can use an on-chip shared counter for such data regions and remove the corresponding parts in the Bonsai Merkel Tree (BMT), thereby reducing the traffic due to encryption counters and the BMT. Second, we detect the common streaming data access pattern and propose coarse- grain MACs for such stream data to reduce the MAC access bandwidth. With the hardware-based detection of memory type (read-only or not) and memory access patterns (streaming or not), our proposed approach adapts the security support to significantly reduce the performance overhead without sacrificing the security guarantees. Our evaluation shows that our scheme can achieve secure memory on GPUs with low overheads for memory-intensive workloads. Among the fifteen memory-intensive workloads in our evaluation, our design reduces the performance overheads of secure GPU memory from 53.9% to 8.09% on average. Compared to the state-of- the-art secure memory designs for GPU [17], [33], our scheme outperforms PSSM by up to 41.63% and 9.5% on average and outperforms Common counters by 84.04% on average for memory-intensive workloads. We further propose to use the L2 cache as a victim cache for security metadata when the L2 is either underutilized or suffers from very high miss rates, which further reduces the overheads by up to 4% and 0.65% on average.","2378-203X","978-1-6654-2027-3","10.1109/HPCA53966.2022.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773192","GPUs;secure memory;heterogeneous memory;encryption;integrity check;security metadata cache","Graphics processing units;Bandwidth;Computer architecture;Metadata;Programming;Hardware;System-on-chip","cache storage;cryptography;graphics processing units;message authentication;multiprocessing systems","adaptive security support;CPU secure memory design;memory bandwidth contention;regular data;security metadata;security guarantees;heterogeneous GPU memory system;memory access patterns;GPU programming model;adaptive security memory support;read-only data;common streaming data access pattern;stream data;MAC access bandwidth;hardware-based detection;memory-intensive workloads;secure GPU memory;physical attack;message authentication code;on-chip shared counter;Bonsai Merkel Tree;BMT;L2 cache","","4","","34","IEEE","17 May 2022","","","IEEE","IEEE Conferences"
"Security considerations in composite power system reliability evaluation","R. Billinton; M. E. Khan","University of Saskatchewan, Canada; University of Saskatchewan, Canada","1991 Third International Conference on Probabilistic Methods Applied to Electric Power Systems","6 Aug 2002","1991","","","58","63","The composite power system has been classified into different operating states in order to recognize security considerations in the system reliability assessment. Annualized indices obtained by considering the load to be constant throughout the year and the annual indices by considering a seven-step load model have been presented. A basic electric power utility objective should be to operate in the normal state with high probability. A system may be capable of operating within constraints but may not be able to withstand outages, even single level. A risk index designated as CSOSR (composite system operating state risk) has been defined and the utilization of this CSOSR for a simple system expansion plan has been demonstrated. It has been shown that composite reinforcement with both generation and transmission gives better results than simple addition of either generation or transmission facilities in the case of the MRBTS. This CSOSR is a new risk index which can be used in a wide variety of system studies.<>","","0-85296-513-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=151821","","Power systems;Reliability","power systems;reliability","power generation;power transmission;composite power system reliability evaluation;security considerations;seven-step load model;high probability;composite system operating state risk","","4","","","","6 Aug 2002","","","IET","IET Conferences"
"On the Interplay Between Cyber and Physical Spaces for Adaptive Security","C. Tsigkanos; L. Pasquale; C. Ghezzi; B. Nuseibeh","Politecnico di Milano, Milano, Italy; Lero, University of Limerick, Limerick, Ireland; Politecnico di Milano, Milano, Italy; Open University, Milton Keynes, United Kingdom","IEEE Transactions on Dependable and Secure Computing","8 May 2018","2018","15","3","466","480","Ubiquitous computing is resulting in a proliferation of cyber-physical systems that host or manage valuable physical and digital assets. These assets can be harmed by malicious agents through both cyber-enabled or physically-enabled attacks, particularly ones that exploit the often ignored interplay between the cyber and physical world. The explicit representation of spatial topology is key to supporting adaptive security policies. In this paper we explore the use of Bigraphical Reactive Systems to model the topology of cyber and physical spaces and their dynamics. We utilise such models to perform speculative threat analysis through model checking to reason about the consequences of the evolution of topological configurations on the satisfaction of security requirements. We further propose an automatic planning technique to identify an adaptation strategy enacting security policies at runtime to prevent, circumvent, or mitigate possible security requirements violations. We evaluate our approach using a case study concerned with countering insider threats in a building automation system.","1941-0018","","10.1109/TDSC.2016.2599880","ERC(grant numbers:227977 (SMScom),291652 (ASAP)); SFI(grant numbers:10/CE/I1855,13/RC/2094); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7542583","Specification, Verification, Access Control","Security;Topology;Cloud computing;Adaptation models;Planning;Wireless networks;Servers","cyber-physical systems;formal verification;planning (artificial intelligence);security of data;ubiquitous computing","physical spaces;ubiquitous computing;cyber-physical systems;digital assets;malicious agents;spatial topology;adaptive security policies;Bigraphical Reactive Systems;topological configurations;adaptation strategy;possible security requirements violations;cyber spaces;building automation system;speculative threat analysis;model checking;automatic planning technique","","36","","49","IEEE","12 Aug 2016","","","IEEE","IEEE Journals"
"Criteria Prioritization in Adaptive Security Activities Selection, ASAS Model using Analytic Network Process, ANP","M. M. Jakeri; M. F. Hassan","Department of Computer and Information Science, Universiti Teknologi PETRONAS, Seri Iskandar, Perak; Department of Computer and Information Science, Universiti Teknologi PETRONAS, Seri Iskandar, Perak","2019 IEEE Conference on Application, Information and Network Security (AINS)","27 Jan 2020","2019","","","6","11","Organizations have proposed the best practices of security activities in software development life cycle as guidance for development team. However, the implementation of the security activities are influenced by criteria which are interdependent to each other and dynamic. Those criteria are experience, skill and knowledge; teams workload; development team size; development timeline; and cost/budget. Therefore, the selection of security activities must be based on the priority of the criteria and adaptive. This paper addresses the adaptive security activities selection model as a multi-criteria decision making (MCDM) issue. Analytic Network Process (ANP) is proposed for weight calculation and criteria prioritization. Hypothetical examples were presented based on hard constraints faced by in-house web-based application development team in two different scenarios. The Decision Maker made the judgement by using the online ASAS model. The results show that experience, skill and knowledge get the highest priority in the first scenario while budget/ cost get the highest priority in the second scenario. These prioritization will be used as a major requirement in security activities selection.","","978-1-7281-3306-5","10.1109/AINS47559.2019.8968709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8968709","security activities selection model;analytic network process","","decision making;security of data;software development management","weight calculation;in-house Web-based application development team;decision maker;MCDM;analytic network process;online ASAS model;multicriteria decision making;adaptive security activities selection model;development timeline;development team size;software development life cycle;ANP;criteria prioritization","","1","","39","IEEE","27 Jan 2020","","","IEEE","IEEE Conferences"
