"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Combining Secure System Design with Risk Assessment for IoT Healthcare Systems","F. Kammüller","Middlesex University, London, UK","2019 IEEE International Conference on Pervasive Computing and Communications Workshops (PerCom Workshops)","6 Jun 2019","2019","","","961","966","In this paper, we show how to derive formal specifications of secure IoT systems by a process that uses the risk assessment strategy of attack trees on infrastructure models. The models of the infrastructure are logical models in the Isabelle Infrastructure framework. It comprises actors, policies and a state transition of the dynamic evolution of the system. This logical framework also provides attack trees. The process we propose in this paper incrementally uses those two features to refine a system specification until expected security and privacy properties can be proved. Infrastructures allow modeling logical as well as physical elements which makes them well suited for IoT applications. We illustrate the stepwise application of the proposed process in the Isabelle Insider framework on the case study of an IoT healthcare system.","","978-1-5386-9151-9","10.1109/PERCOMW.2019.8730776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8730776","","Security;Medical services;Internet of Things;Cloud computing;Unified modeling language;Object oriented modeling;Privacy","computer network security;formal specification;health care;Internet of Things;medical computing;object-oriented programming;risk management","IoT healthcare system;secure system design;formal specifications;secure IoT systems;risk assessment strategy;attack trees;infrastructure models;logical models;logical framework;expected security;privacy properties;IoT applications;Isabelle Insider framework;Isabelle infrastructure framework","","10","","14","IEEE","6 Jun 2019","","","IEEE","IEEE Conferences"
"Modeling and Analyzing Dynamic Forensics System Based on Intrusion Tolerance","L. Chen; Z. Li; C. Gao; Y. Liu","School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; Services Computing Technology and System Laboratory, Cluster and Grid Computing Laboratory, School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China","2009 Ninth IEEE International Conference on Computer and Information Technology","17 Nov 2009","2009","2","","230","235","As an important part of computer forensics, network forensics particularly places emphasis on dynamic network information collection and proactive defense. Most forensics systems based on intrusion detection or honeypot rarely emphasize the availability of actual servers. In addition, few of them discussed the occasion of dynamic forensics particularly. The work presented in this paper is based on an idea to assist dynamic forensics with intrusion tolerance and deception technology to enhance the availability of server system and gather more useful evidences on a proper occasion. A mechanism of dynamic forensics based on intrusion forensics is proposed and is modeled with finite state machine. The workflow is described. A semi Markov process based on the embedded Markov chain of the states transition model is built and described. Finally, the forensics capability and server availability are analysis. According to the numerical analysis result, the security performance and forensics capability of the forensics system are enhanced to a certain degree.","","978-0-7695-3836-5","10.1109/CIT.2009.108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5329098","network forensics;intrusion deception;intrusion tolerance;semi Markov process","Intrusion detection;Computer networks;Information analysis;Computer science;Markov processes;Grid computing;Network servers;Protection;Digital forensics;Law","computer network reliability;failure analysis;finite state machines;Markov processes;numerical analysis;security of data","dynamic forensics system;computer forensics;network forensics;dynamic network information collection;proactive defense;intrusion tolerance technology;deception technology;intrusion forensics;finite state machine;semiMarkov process;embedded Markov chain;state transition model","","5","","12","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Dependability Analysis of Information Systems with Hierarchical Reconfiguration of Services","D. Caban; W. Zamojski","Wroclaw University of Technology, Poland; Wroclaw University of Technology, Poland","2008 Second International Conference on Emerging Security Information, Systems and Technologies","9 Sep 2008","2008","","","350","355","The paper presents an approach to dependability analysis of a class of networked information systems based on distributed services. The system consists of groups of servers that react autonomously to detected events, component failures and security incidents. These local reactions affect the availability of the services, provided by the system, then restored by reconfiguration. The dependability analysis is based on the construction of a reconfiguration graph, which is transformed to a state-transition dependability model.","2162-2116","978-0-7695-3329-2","10.1109/SECURWARE.2008.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4622606","dependability analysis;network services;reconfiguration","Availability;Hardware;Security;Business;Software;Servers;Mathematical model","information systems;security of data;software reliability;Web services","dependability analysis;services hierarchical reconfiguration;networked information systems;distributed services;component failures;security incidents;reconfiguration graph","","3","1","9","IEEE","9 Sep 2008","","","IEEE","IEEE Conferences"
"Context-Aware Quantification for VANET Security: A Markov Chain-Based Scheme","J. Wang; H. Chen; Z. Sun","College of Computer Science and Technology, Jilin University, Changchun, China; College of Computer Science and Technology, Jilin University, Changchun, China; College of Computer Science and Technology, Jilin University, Changchun, China","IEEE Access","28 Sep 2020","2020","8","","173618","173626","Recently, the quantification of VANET security has drawn significant attention due to the lack of standard computational metrics. The salient features of VANET, such as highly dynamic connections, sensitive information sharing, and unreliable fading channels, make the security quantification challenging. Accurate measurement for VANET security depends on the sufficient understanding of “context”, or making sense of the states, environment, or situation. This article proposes a context-aware security quantification scheme for VANET based on the Markov chain. Firstly, a Homogeneous Continuous-Time Markov Chain (HCTMC)-based security state model is designed for VANET. The value of each state of the HCTMC is determined with a value function that incorporates the security strength of transmitted data, dynamic and randomness of the vehicular channel, and transmission delay of the current situated environment of VANETs. Finally, the state transition matrix is derived based on the Homogeneous Discrete-Time Markov Chain (HDTMC) and Homogeneous Poisson Process (HPP). Simulation results show that the security quantification method enables the VANET's system to adopt context-aware defense strategies according to the situated environment.","2169-3536","","10.1109/ACCESS.2020.3017557","National Nature Science Foundation(grant numbers:61572229,6171101066,61872158,61806083); Jilin Provincial Science and Technology Development Foundation(grant numbers:20170204074GX,20180201068GX,20190103051JH); Jilin Provincial International Cooperation Foundation(grant numbers:20180414015GH); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9170576","Security quantification;VANET;Markov chain;state transition","Security;Vehicular ad hoc networks;Markov processes;Delays;Adaptation models;Vehicle dynamics","Markov processes;probability;stochastic processes;telecommunication network reliability;telecommunication security;vehicular ad hoc networks","context-aware defense strategies;context-aware quantification;VANET security;Markov Chain-based scheme;context-aware security quantification scheme;homogeneous continuous-time Markov chain;security strength;Homogeneous Discrete-Time Markov Chain;security quantification method;VANET system;security state model;fading channels;sensitive information sharing;HCTMC;HDTMC;state transition matrix;vehicular channel;transmission delay;homogeneous Poisson process;HPP","","11","","27","CCBY","18 Aug 2020","","","IEEE","IEEE Journals"
"Design of a visualization system of sequential logic chip based on SVG","Zhifeng Chen; Qingbao Li; Li Zhou","Department of Computer Science and Technology, Zhengzhou Institute of Information Science and Technology, Zhengzhou, China; Department of Computer Science and Technology, Zhengzhou Institute of Information Science and Technology, Zhengzhou, China; Department of Computer Science and Technology, Zhengzhou Institute of Information Science and Technology, Zhengzhou, China","2010 International Conference On Computer Design and Applications","9 Aug 2010","2010","5","","V5-119","V5-123","With the development of large scale integrated circuit, the complexity of the chip has increased, and the analysis has become more difficult. This paper presents a new sequential logic chip analysis method-the state transition diagram visualization analysis method, which solves the low efficiency of traditional chip analysis method, and mainly describes design proposal and implementation procedure of visualization, and gives a way to analyze the security of sequential logic chips, and test the system with instances to verify the feasibility of the system.","","978-1-4244-7164-5","10.1109/ICCDA.2010.5541514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5541514","Visualization;SVG;sequential logic chip;State Transition Diagram","Logic design;Data visualization;Computer graphics;Information analysis;Logic testing;XML;Computer science;Information science;Java;Automotive engineering","data visualisation;logic CAD;sequential circuits","visualization system;scalable vector graphics;integrated circuit;sequential logic chip analysis method;state transition diagram visualization analysis method","","","","5","IEEE","9 Aug 2010","","","IEEE","IEEE Conferences"
"Public Cultural Services Recommendation System Architecture","S. Ye; Y. Yang; W. Huang; J. Wang; G. Zhang","Chinese Academy of Sciences, Institute of Automation, Beijing, China; Chinese Academy of Sciences, Institute of Automation, Beijing, China; Chinese Academy of Sciences, Institute of Automation, Beijing, China; Chinese Academy of Sciences, Institute of Automation, Beijing, China; Chinese Academy of Sciences, Institute of Automation, Beijing, China","2017 IEEE International Conference on Software Quality, Reliability and Security Companion (QRS-C)","10 Aug 2017","2017","","","404","409","Public cultural sharing service plays an important role in the public cultural platform. The recommender systems can bring users useful cultural resources and information. For safety and security reasons of the cultural resources, the external applications are not allowed to directly access the original resource data stored in the cultural databases by sending recommendation requests. The cultural recommender system needs a way to isolate the cultural resources from the outside while keeping the recommendation services. To address this issue, this paper proposes Representational State Transfer (REST)-based architecture of the cultural recommender system that can provide loosely coupled structures for system modules while maintaining the security access of the cultural resources.","","978-1-5386-2072-4","10.1109/QRS-C.2017.73","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8004350","Representational State Transfer;cloud platform;recommended system;resource;JSON","Cultural differences;Collaboration;Filtering;Servers;Training;Monitoring;Computer architecture","database management systems;history;recommender systems;security of data;Web services","public cultural services;recommendation system architecture;public cultural platform;cultural resources;cultural information;cultural databases;representational state transfer;REST;security access","","","","29","IEEE","10 Aug 2017","","","IEEE","IEEE Conferences"
"Research on Energy Storage System Optimization Method Considering Distribution Network Congestion Management","H. Huang; L. Yin; Y. Zhang; W. Wang; W. Ye; T. Yan","State Grid Fujian Electric Power Company, Ltd., Fuzhou, China; Sichuan Energy Internet Research Institute, Tsinghua University, Chengdu, China; State Grid Fujian Electric Power Company, Ltd., Fuzhou, China; Sichuan Energy Internet Research Institute, Tsinghua University, Chengdu, China; State Grid Fujian Electric Power Company, Ltd., Fuzhou, China; State Grid Fujian Electric Power Company, Ltd., Fuzhou, China","2022 7th Asia Conference on Power and Electrical Engineering (ACPEE)","1 Jun 2022","2022","","","218","222","With the challenge of an ever-growing electric vehicle (EV) charging load to power supply capacity of distribution network, this paper proposes an energy storage system (ESS) day-ahead optimization method considering distribution network congestion management. First, a day-ahead optimization model of ESS is established. In this model, the congestion elimination ratio is designed to calculate the greatest extent of congestion management. Regarding nonlinear line security constraints, a linearization method based on Taylor expansion is proposed. To limit the charge and discharge state transition times in actual operation, a method based on the auxiliary variables of charge and discharge state is proposed. Finally, the effectiveness of the proposed method is validated.","","978-1-6654-1819-5","10.1109/ACPEE53904.2022.9783757","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9783757","distribution network;congestion management;energy storage system;optimization method","Electrical engineering;Power supplies;Optimization methods;Distribution networks;Taylor series;Electric vehicle charging;Discharges (electric)","electric vehicle charging;energy storage;optimisation;power distribution lines;power system management;power system security","electric vehicle charging load;power supply capacity;energy storage system;ESS;day-ahead optimization model;congestion elimination ratio;linearization method;charge-discharge state transition;distribution network;nonlinear line security constraints;Taylor expansion","","","","12","IEEE","1 Jun 2022","","","IEEE","IEEE Conferences"
"Systems simulation of an advanced avionics COMSEC unit","L. Bondie; B. Deitrich","Government Electronics Group, Motorola, Inc., Scottsdale, AZ, USA; Government Electronics Group, Motorola, Inc., Scottsdale, AZ, USA","Proceedings of the IEEE 1991 National Aerospace and Electronics Conference NAECON 1991","6 Aug 2002","1991","","","480","484 vol.1","The authors discuss JAID (JIAWG/AACU Interoperability Demonstration), the simulation of the AACU (Advanced Avionics COMSEC Unit) in an integrated avionics system. The AACU is the next generation of avionics COMSEC (communications security) devices. The simulation model of the AACU involves doing a gate-level model of the AACU bus interface hardware and a behavioral model of the functionality of the rest of the AACU. The AACU functionality demonstrated by the behavioral model involves emulating custom LSI and several microprocessors which perform the black box COMSEC functionality of the AACU. The behavioral model emulates the correct timing, state transition, and COMSEC functionality of the AACU. Issues involved in writing a behavioral model for a mixed-mode (behavioral and gate-level) simulation are emphasized.<>","","0-7803-0085-8","10.1109/NAECON.1991.165793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=165793","","Aerospace electronics;Process control;Timing;Logic;Delay","aerospace computing;computer interfaces;digital simulation;logic testing","simulation;PI-bus;mixed mode simulation;advanced avionics COMSEC;JIAWG/AACU Interoperability Demonstration;integrated avionics;communications security;gate-level model;bus interface hardware;behavioral model;functionality;custom LSI;microprocessors;black box COMSEC;timing;state transition","","","","","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Improving Smart Home Security: Integrating Logical Sensing Into Smart Home","A. C. Jose; R. Malekian","Department of Electrical Electronics and Computer Engineering, University of Pretoria, Pretoria, South Africa; Department of Electrical Electronics and Computer Engineering, University of Pretoria, Pretoria, South Africa","IEEE Sensors Journal","12 Jun 2017","2017","17","13","4269","4286","This paper explains various security issues in the existing home automation systems and proposes the use of logic-based security algorithms to improve home security. This paper classifies natural access points to a home as primary and secondary access points depending on their use. Logic-based sensing is implemented by identifying normal user behavior at these access points and requesting user verification when necessary. User position is also considered when various access points changed states. Moreover, the algorithm also verifies the legitimacy of a fire alarm by measuring the change in temperature, humidity, and carbon monoxide levels, thus defending against manipulative attackers. The experiment conducted in this paper used a combination of sensors, microcontrollers, Raspberry Pi and ZigBee communication to identify user behavior at various access points and implement the logical sensing algorithm. In the experiment, the proposed logical sensing algorithm was successfully implemented for a month in a studio apartment. During the course of the experiment, the algorithm was able to detect all the state changes of the primary and secondary access points and also successfully verified user identity 55 times generating 14 warnings and 5 alarms.","1558-1748","","10.1109/JSEN.2017.2705045","National Research Foundation, South Africa(grant numbers:IFR160118156967); University of Pretoria’s Post Graduate Research Support Bursary; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7930376","Home automation;smart homes;wireless sensor networks;access control;ZigBee","Security;Smart homes;Context;Servers;Intelligent sensors","home automation;microcontrollers;security of data;Zigbee","smart home security;integrating logical sensing;home automation systems;logic based security algorithms;secondary access points;primary access points;logic based sensing;carbon monoxide levels;manipulative attackers;ZigBee communication;Raspberry Pi communication;logical sensing algorithm;studio apartment","","73","","44","IEEE","17 May 2017","","","IEEE","IEEE Journals"
"Integrated TCP/IP protocol software testing for vulnerability detection","Shu Xiao; Lijun Deng; Sheng Li; Xiangrong Wang","ARF, Cisco Systems, Inc., San Jose, CA, USA; ARF, Cisco Systems, Inc., San Jose, CA, USA; ARF, Cisco Systems, Inc., San Jose, CA, USA; ARF, Cisco Systems, Inc., San Jose, CA, USA","2003 International Conference on Computer Networks and Mobile Computing, 2003. ICCNMC 2003.","3 Nov 2003","2003","","","311","319","Many security holes stem from the defects in network protocol implementations. This paper presents an industry best practice of integrated TCP/IP network protocol testing that targets software robustness vulnerabilities. The deployed test system consists of a versatile test engine, a protocol data unit generator and a few auxiliary tools. The specially designed kernel test engine supporting IP/TCP/UDP as carrier protocols drives predefined fault-injected PDU (protocol data unit) to the network unit under test. Its novel callback mechanism and virtual network device connection capability cost-effectively enhance user controlled testing intelligence for verifying protocols with complicated state transitions. The PDU generator aims to provide a systematic solution for rapid test case creation, which is based on new strengthened BNF (Backus-Naur form) language for protocol specification mutation and fault injection. Established on this system, we propose an integrated industry test environment for network protocol code assessment. Initial experiments and case studies with multicast protocols unveiled several robustness violations, which have significant security impacts.","","0-7695-2033-2","10.1109/ICCNMC.2003.1243061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1243061","","TCPIP;Protocols;Software testing;System testing;Robustness;Engines;Data security;Computer industry;Best practices;IP networks","transport protocols;program testing;formal specification;Internet;telecommunication security;multicast protocols","TCP/IP protocol;software testing;vulnerability detection;network security;network protocol;protocol data unit;PDU;kernel test engine;IP/TCP/UDP;callback mechanism;virtual network device connection;BNF language;Backus-Naur form;protocol specification mutation;fault injection;multicast protocols","","8","11","27","IEEE","3 Nov 2003","","","IEEE","IEEE Conferences"
"Design of a security mechanism for RESTful Web Service communication through mobile clients","F. D. Backere; B. Hanssens; R. Heynssens; R. Houthooft; A. Zuliani; S. Verstichel; B. Dhoedt; F. D. Turck","Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, bus 201, 9050, Belgium; Bart Dhoedt and Filip De Turck Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, Belgium; Bart Dhoedt and Filip De Turck Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, Belgium; Bart Dhoedt and Filip De Turck Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, Belgium; Bart Dhoedt and Filip De Turck Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, Belgium; Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, bus 201, 9050, Belgium; Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, bus 201, 9050, Belgium; Information Technology Department (INTEC), Ghent University - iMinds, Gaston Crommenlaan 8, bus 201, 9050, Belgium","2014 IEEE Network Operations and Management Symposium (NOMS)","19 Jun 2014","2014","","","1","6","Security is not taken into account by default in the Representational State Transfer (REST) architecture, but its layered architecture provides many opportunities for implementing it. In this paper, a security mechanism for Web Service communication through mobile clients devices is proposed, that conforms to the REST architecture as much as possible. This approach has been inspired by some known security mechanisms, but implemented in such a way that it focusses on statelessness and aims to be lightweight. Results indicate that the custom security mechanism outperforms the Transport Layered Security (TLS) based system. Because of the genericness of REST, the proposed security mechanism can be adopted by a wide variety of other RESTful Web Services.","2374-9709","978-1-4799-0913-1","10.1109/NOMS.2014.6838308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6838308","","Servers;Web services;Authentication;Cryptography;Databases;Protocols","mobile computing;security of data;Web services","security mechanism design;RESTful Web service communication;representational state transfer;REST architecture;mobile clients devices;transport layered security;TLS based system","","5","","16","IEEE","19 Jun 2014","","","IEEE","IEEE Conferences"
"Checking is Believing: Event-Aware Program Anomaly Detection in Cyber-Physical Systems","L. Cheng; K. Tian; D. D. Yao; L. Sha; R. A. Beyah","School of Computing, Clemson University, Clemson, SC, USA; Microsoft, Redmond, Redmond, WA, USA; Department of Computer Science, Virginia Tech, VA, USA; Department of Computer Science, University of Illinois at Urbana Champaign, Champaign, IL, USA; School of Electrical and Computer Engineering, Georgia Tech, GA, USA","IEEE Transactions on Dependable and Secure Computing","9 Mar 2021","2021","18","2","825","842","Securing cyber-physical systems (CPS) against malicious attacks is of paramount importance because these attacks may cause irreparable damages to physical systems. Recent studies have revealed that control programs running on CPS devices suffer from both control-oriented attacks (e.g., code-injection or code-reuse attacks) and data-oriented attacks (e.g., non-control data attacks). Unfortunately, existing detection mechanisms are insufficient to detect runtime data-oriented exploits, due to the lack of runtime execution semantics checking. In this work, we propose Orpheus, a new security methodology for defending against data-oriented attacks by enforcing cyber-physical execution semantics. We first present a general method for reasoning cyber-physical execution semantics of a control program (i.e., causal dependencies between the physical context/event and program control flows), including the event identification and dependence analysis. As an instantiation of Orpheus, we then present a new program behavior model, i.e., the event-aware finite-state automaton (eFSA). eFSA takes advantage of the event-driven nature of CPS control programs and incorporates event checking in anomaly detection. It detects data-oriented exploits if a specific physical event is missing along with the corresponding event dependent state transition. We evaluate our prototype's performance by conducting case studies under data-oriented attacks. Results show that eFSA can successfully detect different runtime attacks. Our prototype on Raspberry Pi incurs a low overhead, taking 0.0001s for each state transition integrity checking, and 0.063s~0.211s for the cyber-physical contextual consistency checking.","1941-0018","","10.1109/TDSC.2019.2906161","Office of Naval Research(grant numbers:ONR-N00014-17-1-2498); National Science Foundation(grant numbers:OAC-1541105); Security and Software Engineering Research Center; National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8669815","Cyber-physical systems;data-oriented attacks;program anomaly detection;cyber-physical execution semantics","Runtime;Semantics;Anomaly detection;Sensors;Hidden Markov models;Security;Process control","cyber-physical systems;data integrity;finite state machines;program control structures;reasoning about programs;security of data","cyber-physical system security;malicious attacks;control-oriented attacks;code-reuse attacks;data-oriented attacks;noncontrol data attacks;runtime execution semantics checking;program control;event identification;dependence analysis;program behavior model;event-aware finite-state automaton;CPS control programs;event checking;physical event;runtime attacks;cyber-physical contextual consistency checking;event dependent state transition;cyber-physical execution semantics reasoning;runtime data-oriented exploit detection;event-aware program anomaly detection;code-injection attacks;Orpheus;causal dependencies;Raspberry Pi;state transition integrity checking","","17","","79","IEEE","19 Mar 2019","","","IEEE","IEEE Journals"
"A Systematic Analysis Method for 5G Non-Access Stratum Signalling Security","X. Hu; C. Liu; S. Liu; W. You; Y. Li; Y. Zhao","National Digital Switching System Engineering and Technological Research Center, Zhengzhou, China; National Digital Switching System Engineering and Technological Research Center, Zhengzhou, China; National Digital Switching System Engineering and Technological Research Center, Zhengzhou, China; National Digital Switching System Engineering and Technological Research Center, Zhengzhou, China; National Digital Switching System Engineering and Technological Research Center, Zhengzhou, China; National Digital Switching System Engineering and Technological Research Center, Zhengzhou, China","IEEE Access","12 Sep 2019","2019","7","","125424","125441","This paper proposes a systematic analysis method for 5G Non-Access Stratum Signalling security based on formal analysis, which has identified 10 new 5G protocol vulnerabilities, and an improved PKI security mechanism targeted at eliminating these vulnerabilities. Firstly, the 5G system, state transition properties and security properties were abstracted from 3GPP specifications. To mimic an attacker’s behavior, a Dolev-Yao adversary model was constructed in the 5G model by empowering it with NAS signalling security testing knowledge and reasonable security capabilities in the wireless channel. Then we used the TAMARIN prover to verify all the abstracted properties one by one and discovered some protocol vulnerabilities based on the counterexamples found. We further verified these vulnerabilities on the testbed and identified 10 new 5G protocol vulnerabilities. Moreover, we analyzed the root cause of these vulnerabilities and concluded that all of them were caused by the unconditional trust between UE and gNodeB. Therefore, we propose an improved PKI mechanism based on the existing asymmetric encryption of 5G. Besides the existing public-private key pair of the home network, we introduce a new pair of asymmetric keys in the gNodeB to encrypt and sign the signalling message sent to UE. The gNodeB can be connected only when the verification succeeds and then the RRC connection can be initiated. This mechanism can effectively avoid all the vulnerabilities found in this paper.","2169-3536","","10.1109/ACCESS.2019.2937997","National Natural Science Fund for Innovative Research Groups(grant numbers:61521003); National Natural Science Foundation of China(grant numbers:61801515); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8817957","5G;protocol security;privacy;NAS;formal method;public key infrastructure","5G mobile communication;3GPP;Protocols;Authentication;Systematics;Analytical models","3G mobile communication;5G mobile communication;private key cryptography;public key cryptography;signalling protocols;telecommunication security;wireless channels","RRC connection;home network;public-private key pair;asymmetric encryption;UE;TAMARIN;5G protocol vulnerabilities;5G nonaccess stratum signalling security;signalling message;gNodeB;NAS signalling security testing knowledge;Dolev-Yao adversary model;3GPP specifications;state transition properties;improved PKI security mechanism;formal analysis;systematic analysis method","","9","","47","CCBY","28 Aug 2019","","","IEEE","IEEE Journals"
"Network security via reverse engineering of TCP code: vulnerability analysis and proposed solutions","B. Guha; B. Mukherjee","Department of Computer Science, University of California, Davis, CA, USA; Department of Computer Science, University of California, Davis, CA, USA","Proceedings of IEEE INFOCOM '96. Conference on Computer Communications","6 Aug 2002","1996","2","","603","610 vol.2","The transmission control protocol/Internet protocol (TCP/IP) suite is widely used to interconnect computing facilities in modern network environments. However, there exist several security vulnerabilities in the TCP specification and additional weaknesses in a number of its implementations. These vulnerabilities may enable an intruder to ""attack"" TCP-based systems, allowing him/her to ""hijack"" a TCP connection or cause denial of service to legitimate users. We analyze TCP code via a ""reverse engineering"" technique called ""slicing"" to identify several of these vulnerabilities, especially those that are related to the TCP state-transition diagram. We discuss many of the flaws present in the TCP implementation of many widely used operating systems, such as SUNOS 4.1.3, SVR4, and ULTRIX 4.3. We describe the corresponding TCP attack ""signatures"" (including the well-known 1994 Christmas Day Mitnick Attack) and provide recommendations to improve the security state of a TCP-based system, e.g., incorporation of a ""timer escape route"" from every TCP state.","0743-166X","0-8186-7293-5","10.1109/INFCOM.1996.493354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=493354","","Reverse engineering;TCPIP;Protocols;Security;IP networks;Computer crime;Computer science;Computer networks;Plasma welding;Operating systems","transport protocols;reverse engineering;internetworking;computer networks;security of data;network operating systems;operating systems (computers)","computer network security;reverse engineering;TCP code;vulnerability analysis;transmission control protocol/Internet protocol;TCP/IP;security vulnerabilities;TCP specification;slicing;TCP state-transition diagram;operating systems;SUNOS 4.1.3;SVR4;ULTRIX 4.3;TCP attack signatures;Christmas Day Mitnick Attack;security;TCP-based system;timer escape route","","2","47","12","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"A novel network processor for security applications in high-speed data networks","K. G. Vlachos","Bell Labs' Advanced Technologies EMEA Department at Lucent Technologies in Hilversum, The Netherlands","Bell Labs Technical Journal","29 Apr 2014","2003","8","1","131","149","This paper describes the programmable protocol processor (PRO3) architecture, which is capable of supporting advanced security services over high-speed networks. Security services include such things as a firewall, packet and flow classification, connection-state handling (i.e., stateful inspection), higher-layer protocol data unit (PDU) reassembly (i.e., application-level firewalls), and packet encryption and decryption. The PRO3, which is integrated with a high-speed line card, attempts to accelerate the performance of the firewall by implementing key functionality in hardware and by optimizing the balance between hardware and software functions. In this way, significant performance enhancements can be achieved, such as making transport control protocol (TCP) and Internet protocol (IP) data transactions secure, and protecting and separating virtual private networks (VPNs) from the external public network. The PRO3 incorporates an innovative scheme—a reduced instruction set computing (RISC)-based pipelined module with line-rate throughput—that makes it possible to process high- and low-level streaming operations efficiently. Using microcode profiling and simulation, we give performance results for a stateful-inspection firewall application with network address translation (NAT) support. © 2003 Lucent Technologies Inc.","1538-7305","","10.1002/bltj.10058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6771537","","","","","","1","1","","","29 Apr 2014","","","Nokia Bell Labs","Nokia Bell Labs Journal"
